entrezgene_id,mgi_symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val
170639,Olfr78,7,3.8482932574509388,-1.4797657946380265,4.340158895309495,0.0012936570391892,0.007648018347293413
18104,Nqo1,8,-1.8861079401515806,4.591439902940334,-4.316302258549228,0.0012952238044224727,0.0076540864370648
211948,Pde12,14,1.9959282365253186,5.859016813965189,4.315733522505911,0.001296495005686723,0.007658403567786669
114332,Lyve1,7,3.2705131765802786,-0.11598433452641049,4.320223827487706,0.0013081807638186942,0.007724210304081618
279561,Wnk3,X,2.7731374623003346,0.098648150046064,4.3129217134931706,0.001309087019847485,0.007726340681724844
67171,Dram2,3,-1.5148460331161044,4.44205489145652,-4.305198530418171,0.0013143892325358521,0.007754403781287108
114715,Spred1,2,1.700038605460028,6.373328221639383,4.301717435425869,0.0013206413842467557,0.00778757845110436
231507,Plac8,5,-3.155807588670373,2.5374879849031258,-4.311076821476198,0.0013211119673846648,0.00778757845110436
108156,Mthfd1,12,1.7247668693276248,5.658415885000695,4.296407977975638,0.0013301398200915465,0.007837533507319782
17931,Ppp1r12a,10,1.4871194406669845,6.892438728507695,4.292853013301993,0.0013364223206483424,0.007871277410388263
67420,Far1,7,-2.2105664779523027,7.854209390285629,-4.2909261256683875,0.001341559235571452,0.00789393710758309
15410,Hoxb3,11,1.8197586872808396,3.6332417859584396,4.290023999937861,0.001341747877806363,0.00789393710758309
20133,Rrm1,7,1.6909667459952402,5.9774754281017835,4.2898384519761406,0.001341941444056483,0.00789393710758309
71946,Endod1,9,-1.9582633446118063,5.593778202121702,-4.287656781946696,0.0013463367684902262,0.007914647797178674
15505,Hsph1,5,1.75268230130757,6.7285884076657,4.287281451234482,0.0013466318441783336,0.007914647797178674
101023,Zfp513,5,-1.5871712288391349,5.695030102247807,-4.28689663388294,0.0013472205846893574,0.007914647797178674
231997,Fkbp14,6,1.6970013080265005,3.815765947008303,4.286499819553321,0.0013480010627700822,0.007914647797178674
15114,Hap1,11,-1.5766938240222266,4.690068430037874,-4.286325109465652,0.0013482559219620289,0.007914647797178674
68303,Fam114a1,5,1.561982891547955,5.612208453444944,4.2788495479024435,0.0013619194799430647,0.00799154491855572
15512,Hspa2,12,1.9446287637574073,6.0668805446344765,4.275191880184045,0.0013691384756530864,0.008030578264027316
22172,NA,NA,1.9056932994618243,1.9043326154011797,4.273173647028167,0.0013727757940064104,0.008048579934644372
68750,Rreb1,13,-1.689588815330926,6.086045825355496,-4.2663445717892134,0.001385183002743446,0.008117963274249447
17190,Mbd1,18,-2.0490661447292364,7.142172955377077,-4.266173459581873,0.001386285406728978,0.008121064014191885
235674,Acaa1b,9,-1.8220076011687074,2.459626173755114,-4.261898944018012,0.0013936879637530292,0.008161054157321893
73813,Fam83e,7,-3.1096298263420206,1.0424119558193046,-4.269567387196164,0.0013960656210857238,0.008171598976313752
331004,Slc9a9,9,3.1533688841751313,-1.093398393128171,4.269576277445126,0.0013973109592476556,0.008175510011459332
68299,Vps53,11,-1.5086691485794947,5.990368379945203,-4.255974662777691,0.0014046690632115006,0.008215168158708054
381110,Rmdn2,17,1.7615026723855403,2.0793038222874354,4.25533548265029,0.0014060327079046676,0.008219749611006858
12325,Camk2g,14,1.5906258041769323,5.136301133602707,4.254482296617365,0.0014075312034306858,0.0082251153038761
223920,Soat2,15,-2.938724103953108,-0.8435662271404015,-4.2598966215315155,0.0014099628702532532,0.008235927446242198
64296,Abhd8,8,2.097521274075347,2.6745488948170237,4.252680220846389,0.0014120490726225166,0.008244713567064282
99543,Olfml3,3,2.223337830209149,2.774372890758121,4.251027414898942,0.0014159763297628923,0.008264237623028995
22152,Tubb3,8,3.6732533620982473,-0.8589652480726333,4.268694933061361,0.001417573272254712,0.008270150494846785
67701,Wfdc2,2,-2.3994902924799817,6.070784925815653,-4.250351288339858,0.0014188580801892795,0.008274238248613069
381668,Fbrsl1,5,-1.574251977107484,6.647254851165233,-4.2481380281774195,0.0014196673285049662,0.008275550497231624
14159,Fes,7,-2.04713792308258,4.411457212253767,-4.247116390458271,0.001422496184175673,0.008288629555264668
18030,Nfil3,13,1.9446004024481756,6.395813778102981,4.246097413894473,0.0014240952638580366,0.008294535120291565
17218,Mcm5,8,2.061108129954273,5.139279904997374,4.2449024482676725,0.0014268310011952602,0.008307053486202573
12038,Bche,3,-2.579112082472438,1.4144919903045738,-4.246066248465653,0.001429474607820359,0.008319025398428671
442801,Arhgef15,11,2.7541314988084244,0.3712090138242566,4.245673217906202,0.001433312361820561,0.008337934129440758
15944,Irgm1,11,1.9747570333971618,4.757913362050079,4.240034622240725,0.0014359392998652325,0.008349756959548708
15013,H2-Q2,17,-1.6319113990243,3.5942533777076013,-4.2394398273352945,0.0014365236646960962,0.008349756959548708
14595,B4galt1,4,-2.0309824894019846,7.652633010631859,-4.237544637576721,0.001441004238863472,0.00837236466099306
100502861,Ccdc13,9,3.3547224452873277,-1.2906197593219675,4.249752653209165,0.0014420540719745467,0.00837502908139379
18602,Padi4,4,-2.929347599785467,0.9247479317336624,-4.2331545150886765,0.0014618643770147237,0.008486602008366215
399548,Scn4b,9,3.8804885127907216,-1.4797814970602479,4.248975778478085,0.0014654915554995322,0.008504173651639031
68705,Gtf2f2,14,1.6458785026767844,4.749968566484046,4.223686344880727,0.0014675674383452873,0.008512732499656426
225791,Zadh2,18,1.5937023783021331,4.054696731870331,4.223266877719898,0.0014683772022150504,0.008513943131140478
16174,Il18rap,1,-3.1068356267619155,-0.1931429792484259,-4.230933421855751,0.0014711949980393251,0.008526790976770475
100040671,Gm2897,14,3.870624815120904,-1.2883367371889243,4.245006571320536,0.0014729790951606286,0.008531733072701865
14419,Gal,19,3.2607791025265644,0.15077137355154646,4.232374204005462,0.0014732523188018894,0.008531733072701865
54473,Tollip,7,-1.5283200137527269,7.455299148440957,-4.2201066046250615,0.0014746729163881925,0.008536469906268388
27355,Pald1,10,-1.8911832099997277,5.592962689370147,-4.219719479974793,0.0014758384301914742,0.008539726864241108
100861722,NA,NA,1.8979641951159865,5.127661462950815,4.216677589995281,0.001481968506706519,0.008571696160676946
320237,Smim10l2a,X,3.6988773868062355,-0.6286974462512788,4.234894500550303,0.0014854832977037194,0.008588518739580893
235599,6430571L13Rik,9,-2.4106342799528244,0.37373416273165744,-4.208186114430092,0.00150261429110115,0.008684019352691875
108912,Cdca2,14,2.3732691551163443,2.099936416292917,4.206309562600103,0.0015060258449058881,0.00870018600860192
68591,Mocos,18,-1.6761747755651824,3.2562592327970017,-4.198997669566668,0.0015176943430636404,0.008764019718506509
17681,Msc,1,-3.091209413933411,-0.4076788037227471,-4.207003361005066,0.0015194843482799598,0.008770780681901234
68992,Zfp580,7,2.147495943791856,1.129274035177573,4.195123261168566,0.001527169190457994,0.008811548506247447
71712,Dram1,10,2.137040571597539,1.6064394037397685,4.193847482441074,0.0015297601540000413,0.008822904145525483
64143,Ralb,1,-1.7980650081844098,6.287569029042937,-4.1905586672207145,0.0015353874217982175,0.00884922681484022
319555,Nwd1,8,2.7374998727684696,-1.3986828663617572,4.194860397981108,0.0015355735623633787,0.00884922681484022
78283,Map7d2,X,3.158320960513859,-1.1797754668629417,4.1987074282246075,0.0015389574092763841,0.008865120659780392
269094,NA,NA,-2.704641904977006,0.3343922319010799,-4.190328390519961,0.0015444158809940123,0.008892947542390318
24059,Slco2a1,9,2.166356489954098,7.875690496337496,4.186006964588833,0.0015463943422229164,0.008900721599994967
67893,Tmem86a,7,-2.54488301675128,4.7888860484289735,-4.185739788949692,0.0015512041498701988,0.00892477935942785
22417,Wnt4,4,-2.4501684802918593,5.068964946596866,-4.184594314603058,0.0015522329613576523,0.008927072634036195
26358,Aldh1a7,19,3.930749188457695,1.3171789716648903,4.205863084697744,0.0015570351914596635,0.008951056609994372
21881,Tkt,14,-1.6787099543532067,8.21922819418554,-4.179744304188525,0.001558053245468467,0.008953275546474983
106878,Smim3,18,1.7469103966034032,6.8935690053898195,4.179031082367708,0.0015596411211494447,0.00895876580741358
68559,Pdrg1,2,-1.4613468348639493,5.1015598546194285,-4.1783580121524855,0.0015609152054661172,0.008962449892755391
268567,Tmem229b,12,1.5873373411984462,4.3376918607566175,4.177288772171856,0.0015632268775140673,0.008972086191242611
278507,Wfikkn2,11,3.9069465648910624,-1.159604449085943,4.200403633540692,0.0015675000218508019,0.008992967926090162
13537,Dusp2,2,2.4316600504290458,3.0642579946254163,4.171700984264832,0.0015795602903277144,0.009058490490887479
26380,Esrrb,12,-3.023172714388183,1.4869451409032295,-4.175547974790658,0.0015841047498219725,0.009078693989217311
54384,Mtmr7,8,-2.3050563201713317,5.735532389850397,-4.168791859482388,0.0015843650929294173,0.009078693989217311
245522,Zc4h2,X,2.2151467683235344,1.445294482503708,4.166866284799186,0.0015877155578845011,0.009094213860668807
72042,Cotl1,8,2.01190087044614,7.539928645714656,4.165687663779031,0.00158902162199216,0.009098015875310811
329154,Ankrd44,1,1.7961696031524244,4.609552944031402,4.163525537571498,0.0015930952865876409,0.009117654438187447
14239,Foxs1,2,-2.9443408768550663,0.8093047611176739,-4.169765684791204,0.0015943648545862445,0.009121235123269043
320614,A330033J07Rik,13,3.781522750123588,-1.9015421517719906,4.184560360615731,0.0015954873162900773,0.009123971673495738
17087,Ly96,1,-1.9895331521392978,1.397627802393249,-4.153702437040861,0.0016151874122231399,0.009232901410064881
116847,Prelp,1,2.137841263925395,7.523612826608894,4.14851452383746,0.0016275010421576339,0.009299537015797854
319954,NA,NA,2.6165565526689623,-0.7317646503866742,4.146894377233859,0.0016371700033692772,0.009351013345857181
209012,Ulk4,9,1.9634072138305427,1.221190670236455,4.141223321306839,0.0016429228328793204,0.009380089450921232
71336,Rbks,5,-2.1599520535911667,0.6494503606789014,-4.1380927269021255,0.0016510676969318711,0.009422793685350506
17876,Myef2,2,1.7856899855821502,3.209327347699563,4.136214376661428,0.0016537655413458438,0.009434389405221054
192190,Pkhd1l1,15,-3.3389890081077604,-0.3137065316451652,-4.148143282880486,0.0016563831584852486,0.009445518293052957
241989,Pabpc4l,3,3.2589079725797956,-1.8351341271511878,4.143558866229138,0.001663603865392779,0.009482876761886807
243300,Nyap1,5,2.483837859740201,0.7178603721208822,4.133799061214815,0.001664503869189584,0.009484190389006619
73863,Tex49,15,-2.562726633302961,-0.7389413731306786,-4.129433407455036,0.0016758535878627916,0.009545020535615779
381101,Dnph1,17,2.1039353266645895,2.3899670956203924,4.124726909242967,0.001681235148583026,0.009571823102764694
237868,Sarm1,11,3.152498365809132,-1.0623994483322312,4.13342981208573,0.0016828566582507776,0.009577205529980821
14961,H2-Ab1,17,2.12353945675284,0.5786200525406204,4.123019555710931,0.0016853107760334818,0.009587320137555932
29807,Tpk1,6,-1.6206660417827297,4.330029027683614,-4.12024723201704,0.0016902128058968351,0.009611346605993044
101772,Ano1,7,-1.6388783898802899,9.354006119311233,-4.119663182903171,0.001691581014137788,0.009615266880121095
100678,Psph,5,1.8775258358029512,3.49679531242833,4.112993197362653,0.0017075348334930848,0.009702058129333953
216134,Pdxk,10,-2.1948163707988453,6.381780966287976,-4.112398831130176,0.0017106354654552334,0.009715778415466473
102632,Acad11,9,1.549876929440932,4.6726276501651105,4.110316309237274,0.00171339941334645,0.009727576228477941
56177,Olfm1,2,2.034725965752265,2.852308821729231,4.107714223224739,0.0017205948281207222,0.009764513517760429
331474,Rtl5,X,1.7528273977191606,4.069681325202582,4.101008726412744,0.0017356454384289558,0.009845982232817845
215690,Nav1,1,1.911485449277381,5.049871182239744,4.100190754920765,0.0017379717978829663,0.009855232392719062
70835,Prss22,17,-1.827032466118541,5.41441422919167,-4.091764848726869,0.0017580165280102554,0.009964907610750407
22063,Trpc1,9,2.302151232167926,0.21407033735982126,4.092263749197302,0.0017598020822688016,0.0099710385981350309
214424,Parp16,9,-1.6908476574853828,3.1364195199618043,-4.088900142255688,0.001764746901734944,0.009995057922061368
20377,Sfrp1,8,1.716243184259021,4.433842228476586,4.087821339516005,0.001767401557407494,0.010006092350390548
68312,Gstm7,3,2.3078908235970794,0.6225889564948516,4.0886510240514236,0.0017686551132996,0.010009188845341126
18717,Pip5k1c,10,-1.6051469144043748,6.967488483877361,-4.085051197212055,0.00177406321466036,0.010035784918396165
20474,Six4,12,-2.4353996693556548,2.446761431976436,-4.08616156322848,0.0017764856950886838,0.010045476994383715
71111,Gpr39,1,-3.1187003667614075,-0.4236060916007562,-4.092129464604373,0.0017801908432973604,0.010062411530449764
232016,Itprid1,6,-2.1081281781290393,7.381087929760916,-4.079413097962091,0.001789453378507751,0.010109092155649847
75625,Mageh1,X,2.031080670923652,2.1220282562114567,4.079047215373573,0.0017898766767645475,0.010109092155649847
54519,Apbb1ip,2,3.101484678503648,0.2969029383586741,4.083705920840656,0.0018003835529011494,0.010164381437562686
625249,Gpx4,10,-1.4447899476306363,4.860705394106104,-4.072130494524157,0.0018059127371649521,0.010191535427068346
66922,Rras2,7,-1.4366409241809377,5.761496944104625,-4.071290471625877,0.0018080069426848965,0.010199290459232003
269224,Pask,1,1.7216137437029464,2.905245904017046,4.068791595117085,0.0018144173709417402,0.010231378208355792
381259,Tmem237,1,1.7096895190445585,3.2561131724818395,4.066176750734988,0.001820965853716325,0.010264218590486169
67217,L3hypdh,12,1.697864111430968,3.5048077818866292,4.065838250833573,0.0018218031721389688,0.010264853593217379
20913,Stxbp4,11,1.5851492084019765,3.824884741837354,4.062707749026776,0.0018296072517070508,0.010304726330191005
18126,Nos2,11,-2.878604547355924,-0.012616694460587392,-4.066803527404796,0.001835103954374308,0.010331576913240091
100503265,NA,NA,-3.150495505950036,0.3305817524963303,-4.069767361135303,0.0018374304443744417,0.010340565055448538
12520,Cd81,7,-1.8186366527711435,7.806638310346779,-4.0578181625290615,0.001842312479162944,0.010363922266617594
13638,Efna3,3,3.9494138249484125,-0.7632260468861906,4.0832112618697645,0.0018454643349105474,0.010373440324905414
67849,Cdca5,19,2.2302611876401084,1.560727809962657,4.05751895634291,0.001845469087099304,0.010373440324905414
24055,Sh3bp2,5,-1.9062159789367126,6.5424407310379795,-4.053145604868454,0.0018545104355583869,0.010420127060565073
236930,Ercc6l,X,1.9028643314713316,2.2519894404462435,4.051457535763195,0.0018588343535251247,0.010440280974497776
242570,Raver2,4,1.841396627373896,2.555871619554461,4.050042560349603,0.0018622887345026182,0.010455537029024806
21415,Tcf7l1,6,2.056401130741174,4.333833019839118,4.049528849275139,0.001864541695937982,0.01046403847977873
77552,Shisa4,1,2.0639486160469174,1.9920268593253172,4.046461665154537,0.0018725227942029163,0.010504667477181904
109620,Dsp,13,1.741830225613075,9.5268764125128,4.044388131510897,0.0018767113687675463,0.010523997046156886
15216,Hfe,13,-1.6498640978900982,2.569254931276975,-4.040556854044798,0.0018865822821195212,0.010575163445280181
94094,Trim34a,7,-1.8987508290406492,1.0407304182256731,-4.039842276850345,0.001888950191312813,0.010584248204092562
12322,Camk2a,18,-2.6595193833725346,0.7182782123313808,-4.04204896420593,0.0018928683314127,0.01060200866526726
100041874,Gm3558,14,3.6868652145718372,-2.014956424326882,4.058178243858159,0.0018944400716783538,0.010606618029772285
13852,Stx2,5,1.9819639376126195,2.5689071820346236,4.036415484019004,0.0018982901250442132,0.010623974563908052
19713,Ret,6,2.7367832195912634,0.5799720221594988,4.038119098944218,0.0019052505225143248,0.010658717871807034
20319,Sfrp2,3,-1.5684874325969789,4.157972332406445,-4.027500301839091,0.0019209753804640404,0.010742446215662508
15205,Hes1,16,-2.1936297117271604,7.08434484687012,-4.025344537474699,0.0019292127267411892,0.010781881275485648
21808,Tgfb2,1,-2.169253413777791,5.295218954063031,-4.025131069887004,0.0019295495258281764,0.010781881275485648
27412,Peg12,7,2.949054068882125,-0.6250286079980105,4.030956777985841,0.0019311199389281872,0.01078640139389502
67468,Mmd,11,2.0266433016092913,3.970588153147137,4.021933436553337,0.0019370477048386045,0.010815246645265602
675812,Zfp605,5,-1.9191443339846803,2.481019306519724,-4.018851496428626,0.0019448199020932378,0.010854363243952211
68212,Tmbim4,10,-1.455107620410299,5.395267678808139,-4.017691125500148,0.0019472653297082081,0.01086373115215312
21817,Tgm2,2,-2.089799028673516,9.579194824523587,-4.017234527960742,0.0019501499193145433,0.010875540790193114
72107,Dscc1,15,2.118983652043261,0.5543082038885766,4.016754725455009,0.001951677531469102,0.010879776557756722
66889,Rnf128,X,1.5759281200267061,5.076474017023673,4.012567544474347,0.0019612079101524516,0.010928603480452194
94227,Pi15,1,4.032248763148511,2.0173052356812997,4.038157394678037,0.0019707972361083324,0.010977720349773705
68859,Smim1,4,-1.8941343039852876,3.2230961879815183,-4.006706037325128,0.0019778145474096506,0.011012477619519536
18140,Uhrf1,17,2.1258776360128113,4.1421923533634395,4.005543894091889,0.0019823798353642065,0.011033560065985848
270152,Jaml,9,-3.517466130041776,-0.958159248230925,-4.021165692005992,0.0019845902517565133,0.011040522581794903
226527,Cryzl2,1,-1.7366982066113859,2.0721162845621084,-4.003881443563358,0.0019851896234261645,0.011040522581794903
12702,Socs3,11,2.2702402333020926,8.648804430798664,4.001364719571775,0.0019954606032327356,0.01109278156589804
234776,Atmin,8,-1.5862097026142568,5.104316481696341,-3.999863369308749,0.0019961525034574022,0.01109278156589804
231004,Samd11,4,2.124782425458607,-0.2313082976674844,3.9932216093170263,0.0020166522188704654,0.011202305364823585
14605,Tsc22d3,X,-2.053774958032249,6.1238694027934,-3.991067064888631,0.0020221568933254685,0.011228479966270192
59036,Dact1,12,2.957583258284727,2.1389396812456156,3.996864574427801,0.002025362353651627,0.01123780372621728
56434,Tspan3,9,1.4872291457170945,7.052306268935723,3.9893889496428616,0.0020254227259465384,0.01123780372621728
192663,Abcg4,9,2.166674381052556,1.5648779633387098,3.986785638195468,0.0020352020641825072,0.011287641832085048
50875,Tmod3,9,-1.5349359247858319,7.133280880990706,-3.985282846370114,0.0020370533014672765,0.011293487285825429
234967,Slc36a4,9,1.7005537673216446,3.201458106331684,3.984350259985314,0.002039836471395387,0.01130449280802647
16978,Lrrfip1,1,-1.8159734148556916,7.6844571723854616,-3.9761718883032215,0.0020634517125246855,0.011430893041811564
382427,Best3,10,-2.9779534808895614,-1.214457896887014,-3.982367729952028,0.0020676040535593625,0.011449418068283179
14262,Fmo3,1,-3.7476870923107106,-0.36705406415230646,-3.9948223290640006,0.0020737752369587876,0.011479103646549912
228356,1110051M20Rik,2,1.5131741717329343,3.524648376399892,3.9712251445744107,0.0020773585217011017,0.011494446664021916
100504178,Dhrs13os,11,2.386567960614231,-0.8895475138011176,3.9708290580821877,0.0020840049380729834,0.011525064361743484
407831,Tmem204,17,2.826019938968941,-0.8903666259898206,3.9745635857616586,0.0020845192301296722,0.011525064361743484
11488,Adam11,11,2.1608976634081634,0.31171717174406754,3.9671107089072866,0.002091767274704176,0.011560625613025616
17863,Myb,10,-2.001985586535083,3.344720536354361,-3.9633398081367015,0.0021015307964893488,0.011610056057828248
269959,Adamtsl3,7,2.557192440027493,0.6736548792576872,3.961603311667979,0.0021146151208158224,0.011677786817292835
320302,Glt28d2,3,-1.7782623736209588,3.904385791770599,-3.957489865521001,0.0021178702031761612,0.011691204765389837
64294,Itm2c,1,1.4626628823698224,7.6941147135059955,3.953520296866904,0.002129341010352873,0.011747501948352038
171504,Apobr,7,-1.7223987143120512,2.3672422279700163,-3.953181654417918,0.0021305483814206927,0.011747501948352038
319739,NA,NA,-2.833070651847414,0.6149725826014936,-3.959035075988213,0.002130556477607934,0.011747501948352038
66752,4933404O12Rik,5,2.0111478720823746,2.6264402405449934,3.952602183682262,0.0021333562410391447,0.011758362316855831
22712,Zfp54,17,-2.284393250080456,1.8099555860080525,-3.9531889403106186,0.002134374840684658,0.011759400862815315
243043,Kctd8,5,-3.3608597607178567,-1.4759049664032973,-3.9638562027039512,0.0021409630846354354,0.011791112789214984
100169868,Gm3173,14,3.4608858277954546,-1.4084188268294886,3.963691397042671,0.002147409868737206,0.011822021294466585
80884,Maged2,X,1.442718405863432,5.364212161484684,3.9396532096147485,0.002171038298183302,0.011947458233786509
330836,Slc7a6,8,1.6799103641711213,5.01463884871002,3.934695695871721,0.002186304004651241,0.012026794650829058
100503104,Gm19557,19,-2.4942905778484854,1.2045427483437905,-3.9353366921990953,0.002192321244233209,0.012055213674131756
277973,Slc9a5,8,-2.101302557384483,3.436526472545819,-3.932585919262084,0.002194668986918479,0.012063440512107202
67774,Borcs5,6,-1.8844056985099145,2.8387872243857473,-3.9308629148147554,0.0021985915050469255,0.012080313680756283
17203,Mc5r,18,-2.579944769297941,-0.6980079934768971,-3.930442547190166,0.002209551151767542,0.012135824763391714
70762,Dclk2,3,-2.500498175939535,0.43463841343818044,-3.9271144145368453,0.0022178951453578257,0.0121739808985665
66970,Ssbp2,13,1.6224158052684223,3.924698381191793,3.9243323069509772,0.002218217063127436,0.0121739808985665
83435,Plekha3,2,1.4821908383791018,4.487592694492826,3.9148517651819956,0.0022478325079747464,0.012331737984299878
14026,Evl,12,1.7257687669779616,4.1853349816008665,3.9119192660695328,0.002257320149269113,0.012378993385364686
241624,Exd1,2,-1.9371676805323808,2.7160596236816885,-3.911367686442028,0.0022597823850142446,0.012387700264600145
381979,Brsk1,7,2.0243646279774823,2.8008478640262444,3.905912271652561,0.0022777120186383932,0.0124811569609334
13385,Dlg4,11,1.950261206691943,4.491911158171063,3.9049672854620376,0.0022802580404467894,0.012490276544055982
545260,Arsi,18,3.6697062546272323,-0.1514864293729138,3.9245473367886405,0.0022835644415504044,0.01250355249886412
66166,S100a14,3,1.893916719728006,5.149392662167034,3.9034406118193608,0.0022848712622912043,0.012504894060823776
78618,Acap2,16,-1.5659382312554007,7.246077225006727,-3.903003513129037,0.0022855750598992416,0.012504894060823776
100504343,NA,NA,-1.9635181052604525,0.5589199462000275,-3.902893960611089,0.002286986919795465,0.012507787536255893
72190,2510009E07Rik,16,1.8877573401679553,4.213372042294487,3.89893924611491,0.0022993439797757706,0.012566553686266026
14528,Gch1,14,-1.8069346853492707,6.010597322044134,-3.8987978129146446,0.0022995063293188523,0.012566553686266026
78767,Efcab11,12,2.5035290958410616,-0.9375541968832503,3.8987089088359443,0.0023082944388582325,0.012609714896423782
16511,Kcnh2,5,-2.671029501426543,1.3931402745352606,-3.8993284824288814,0.002311077295519351,0.012616045518622436
12043,Bcl2,1,-1.9425038610630958,5.352083183888305,-3.8951930646367923,0.0023117578939327015,0.012616045518622436
114714,Rad51c,11,2.012214589907453,1.0255564977911016,3.895216359503937,0.0023121252500066247,0.012616045518622436
14735,Gpc4,X,1.6815088297412153,5.743829670151403,3.8930329287110155,0.0023179483856922535,0.012642949127197064
105193,Nhlrc1,13,1.8254454471749646,2.491143887741766,3.890896296443461,0.002325257604220134,0.012677934551107852
12583,Cdo1,18,-2.6200358941601896,4.530056786248723,-3.8941175710544313,0.002326491699111386,0.012679782577111498
67155,Smarca2,19,1.55409775587297,6.813820947154114,3.8878479215566384,0.0023347943106289027,0.012719138934963556
108052,Slc14a1,18,4.955718817485446,0.03891270087224316,3.9437378425413687,0.002335508674185684,0.012719138934963556
67064,Chmp1b,18,-1.55837183944225,5.816505672326199,-3.8865230259150554,0.0023391538352814417,0.0127340945721605
11549,Adra1a,14,-2.8284900328461227,2.146725969765193,-3.89049762898902,0.002345798299253014,0.012765360318447537
22034,Traf6,2,-1.6146713233816374,6.200191762071892,-3.8836269802234717,0.0023487504025535297,0.012776516686701515
73327,Pradc1,6,-1.7649380441585958,2.9061195507150797,-3.8824724983395416,0.002352813353628539,0.012793704857638484
20698,Sphk1,11,1.8088089667301963,8.062859823675991,3.8822098414298045,0.0023538054237046547,0.012794187961157494
20713,Serpini1,3,2.2158185944883977,-0.0702570298199851,3.880124768297722,0.0023638936092255126,0.012844093968039658
15201,Hells,19,1.7039312373361635,3.8146470435107016,3.8767652193983344,0.002371673342800486,0.012881423658270276
545428,Ccdc141,2,-1.9812332071902565,4.792591562678614,-3.8702128213464873,0.0023947625403215405,0.013001844148583602
217030,Synrg,11,-1.6189905403965157,4.96023902274094,-3.863165782566307,0.0024174645236614066,0.013120070872668132
14235,Foxm1,6,1.9085688603776547,4.04316531255956,3.8606204572497185,0.0024269515027772856,0.013166513993427902
24044,Scamp2,9,-1.4141394142970816,6.033435970056592,-3.859973426471937,0.002428281156914833,0.013168683992227646
268564,Zbtb1,12,1.7453388341287628,5.481188200357938,3.8578435704972103,0.00243589023209452,0.013204892896141934
66940,Shisa5,9,-1.4289185466145096,7.154545067589389,-3.8499303828341045,0.002462959552240098,0.01334231492085316
192287,Slc25a36,9,-1.5877037442742665,6.157762511607335,-3.8499025301264242,0.0024631241452898705,0.01334231492085316
223780,Adm2,15,-3.1738207383938413,-1.1083360685022023,-3.8578849266724875,0.002474291338017551,0.013397682264150845
212541,Rho,6,2.612751705109301,-1.2890536568491504,3.850014816427873,0.002475721975869918,0.013400306376842716
380711,Rap1gap2,11,-1.986612296989299,4.203443332148391,-3.845688711034915,0.0024791614810434947,0.01341379770014557
56222,Cited4,4,-2.23045915559716,1.7963972987901482,-3.8455456012808185,0.0024823546084414964,0.013425946173567696
77744,Bora,14,1.944710630732191,2.8394883614347917,3.8435958433557276,0.00248622587795375,0.013441751740921706
330122,Cxcl3,5,-4.339709826494953,-1.1926275352156468,-3.877757906814961,0.0025006354519941554,0.013514498732353
100114901,NA,NA,-3.9827975604098333,-0.7020766785833437,-3.8676384193810187,0.0025023887791592514,0.013518816573909534
19735,Rgs2,1,1.95985222407651,5.996045373650005,3.838540875444262,0.0025041587323411073,0.013523220908734954
105785,Kdelr3,15,1.99028406611236,2.8222405319128865,3.836175540818372,0.0025127665332765332,0.01356453427738647
74685,Lrrc74b,16,-3.7353842335956076,-2.0253440407532692,-3.8566163682782952,0.002519886766992678,0.013597788973124298
171170,Mbnl3,X,1.623542943173446,4.439437099344872,3.8331272955516353,0.0025222733642528273,0.013605484464829131
17857,NA,NA,-2.2452548309358855,-0.5985451459623096,-3.8315316236443677,0.002532309991937339,0.013654423690823148
231287,Atp10d,5,-1.8149100295007026,4.883366621494502,-3.8280424224695406,0.0025409088025974674,0.013695575794822345
67870,Enoph1,5,1.6203798971662056,3.961972324035609,3.825394813683671,0.002550029409689905,0.013739508021398823
58187,Cldn10,14,-1.9886766200439223,4.457750392860957,-3.824103610628694,0.0025560674651246146,0.013766804427182573
56350,Arl3,19,1.6848506110076271,3.5727083383071276,3.8212646794610707,0.0025650802390392298,0.01381009562371368
626009,NA,NA,1.9054318664955439,1.9865705634507227,3.8207972836554984,0.002567525211409323,0.013818007074321072
11307,Abcg1,17,-2.1912473698799957,3.959857866697682,-3.816900850178319,0.0025845146520022586,0.013904158771595896
494448,Cbx6,15,1.7885210848237119,5.804093069116691,3.8127944552790214,0.002596311275208854,0.01396231936724883
237313,Il20ra,10,4.708412869128403,-0.6892566751869031,3.860079926437631,0.0026039357108234937,0.013998007341106183
108672,Zdhhc15,X,1.635590911915637,2.577978999120375,3.8075250738391686,0.002615459537834119,0.014054622288854438
20349,Sema3e,5,2.515199490991146,0.8837084042542066,3.809486086272914,0.002618995393115575,0.014068285833705773
21338,Tacr3,3,-4.165975122758779,-0.519316439058085,-3.8395607924015294,0.0026227958089705154,0.014079856885671854
112422,Zfp979,4,-2.906700037176707,2.493337998605844,-3.8126208558315247,0.0026231374741467013,0.014079856885671854
66124,Josd2,7,1.5520773035964939,4.031752299362011,3.8047805717617265,0.0026255857835930955,0.014087660085074317
228913,Zfp217,2,-2.0026679979205397,6.537551942849973,-3.804915500935705,0.0026266801421977242,0.014088195461654966
18247,Oaz2,9,1.4319214747399496,5.656404584563013,3.802183778204263,0.002635233222390382,0.014128720134428374
110891,Slc8a2,7,1.8595908713454576,2.134500594143842,3.8007512968595334,0.0026413366936424384,0.014156085609324683
